"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g25716.t1",48.1005064747624,-1.54988163151858,0.595065129045261,-2.60455798175445,0.00919928542187065,0.0377957976044579
"g25757.t1",104.909176220617,-3.47175230178724,0.457855060527667,-7.58264481730557,3.38580823708003e-14,1.30534691761653e-12
"g25773.t1",17.9498157126743,-3.38581907317469,0.997929261217576,-3.3928447684194,0.000691708248713318,0.00414769234533457
"g25794.t1",55.8107981518558,-2.61252864206456,0.553709247573222,-4.71823191235231,2.37903205376626e-06,2.62630334841634e-05
"g25836.t1",557.655882290831,-1.03770042860098,0.292806146541984,-3.54398444450751,0.000394128498536015,0.00254329921703775
"g25852.t1",167.276817656154,-1.530981830881,0.315509902980989,-4.85240500033767,1.21973215762281e-06,1.42477766642484e-05
"g25872.t1",1310.44545356534,-1.24162449655946,0.28957543825929,-4.28774105988813,1.80499329081185e-05,0.000165808202458558
"g25881.t2",349.944632538245,-1.75235157321322,0.261765062347616,-6.69436768030622,2.16606177053773e-11,5.69952846875675e-10
"g25888.t1",11898.0621247828,-1.14308369977274,0.328925211505363,-3.47520852701223,0.000510456382247149,0.00319323513169925
"g25975.t1",89.2035784595655,-1.37661849247587,0.451152715408815,-3.05133593450378,0.00227825518970518,0.0116257570444551
"g26011.t1",10.0211908944174,-4.19184871380591,1.52448782599118,-2.74967673886177,0.00596540827471737,0.0263699612813475
"g26047.t1",73.9735667946518,-2.02217706862256,0.500250939832812,-4.04232537633689,5.29237237257574e-05,0.000429518198128841
"g26100.t1",5034.30616027754,-1.32121375730884,0.213419661087907,-6.19068435669865,5.99035590975216e-10,1.27487349576993e-08
"g26102.t1",2045.54337260662,-1.53635165383885,0.212578400849432,-7.22722368641321,4.92967775550195e-13,1.61069240966818e-11
"g26199.t1",23.5711373643232,-5.45083654287688,1.27426948378641,-4.27761679317632,1.88904851102321e-05,0.000172900095075837
"g26201.t1",41798.0848124995,-1.34853026666205,0.200931165543483,-6.71140419165199,1.92760341455495e-11,5.11355354412545e-10
"g26218.t1",77.2280956837986,-2.02693725045571,0.44467095640236,-4.55828567454637,5.15728570784742e-06,5.31842161007263e-05
"g26238.t1",188.66925097077,-1.337442739886,0.304333923466638,-4.39465546479774,1.10948578890234e-05,0.000106845645862572
"g26268.t1",406.983465787266,-1.52040935042132,0.250737249818487,-6.06375539143854,1.32979351322078e-09,2.6746635162283e-08
"g26280.t1",745.429914807262,-1.17533706632563,0.210832759395619,-5.57473643894287,2.47904897875511e-08,4.04412673919332e-07
"g26297.t1",44.9733719673342,-2.127682442021,0.576009845319712,-3.69382999146488,0.000220901519389411,0.00152469048701968
"g26300.t1",752.094058518336,-3.49855098683021,0.370069166022637,-9.45377596418341,3.26823271559069e-21,2.55913891398736e-19
"g26341.t1",3752.33774822609,-1.25410561339517,0.266038288150872,-4.71400422139224,2.42895627027723e-06,2.67751160123569e-05
"g26386.t1",1742.43331262183,-1.07584606915839,0.22382711567525,-4.80659399069114,1.5352332335504e-06,1.75473108063306e-05
"g26389.t1",532.848585249467,-2.27710946059745,0.430240994793137,-5.2926371223465,1.20565005822227e-07,1.73607492213769e-06
"g26444.t1",745.731089886593,-2.36647498337948,0.238578033992636,-9.91908158423556,3.43905960185788e-23,3.0152187428181e-21
"g26455.t1",65.487114412385,-1.19968594601132,0.480979064224438,-2.49425813979194,0.0126220712980183,0.0489116032483616
"g26465.t1",303.553638646873,-2.08472080038933,0.266082668971792,-7.8348612799368,4.69360612404184e-15,2.00342871926207e-13
"g26468.t1",185.226486864687,-1.48084644389348,0.335325532666144,-4.4161458035104,1.00476324688943e-05,9.74633225560243e-05
"g26492.t2",81.3731812988518,-1.21053593882681,0.485850778528588,-2.49157970373733,0.0127176429426996,0.0492175488014843
"g26496.t1",456.361332243917,-1.171208878756,0.234024319856169,-5.004646010619,5.59647785284923e-07,7.09574645910108e-06
"g26497.t1",801.481345419549,-1.28262899560505,0.318645094070172,-4.02525888354833,5.69126689194129e-05,0.000457315246221524
"g26502.t1",831.645514113194,-2.48045411138621,0.266561685514518,-9.30536624796034,1.33531325173308e-20,9.97443859222197e-19
